"school","schoolLabel","coffeeShop","coffeeShopLabel"
"http://linkedgeodata.org/triplify/way281189811","gibb - Campus BMS","http://linkedgeodata.org/triplify/node3309380161","La tienda de Juan"
"http://linkedgeodata.org/triplify/way40607193","Technische Fachschule Bern Shedhalle","http://linkedgeodata.org/triplify/node3309380161","La tienda de Juan"
"http://linkedgeodata.org/triplify/way45836825","gibb - Gebäude Viktoria","http://linkedgeodata.org/triplify/node3309380161","La tienda de Juan"
"http://linkedgeodata.org/triplify/way251670465","Lehrhalle","http://linkedgeodata.org/triplify/node3309380161","La tienda de Juan"
"http://linkedgeodata.org/triplify/way140134381","Trara skole","http://linkedgeodata.org/triplify/node3316969561","Hefels Cafe & Catering"
"http://linkedgeodata.org/triplify/way39180930","Glemmen videregående skole","http://linkedgeodata.org/triplify/node3316969561","Hefels Cafe & Catering"
"http://linkedgeodata.org/triplify/way101281796","Kulturskolen","http://linkedgeodata.org/triplify/node3316969561","Hefels Cafe & Catering"
"http://linkedgeodata.org/triplify/way40028581","Fredrik II","http://linkedgeodata.org/triplify/node3316969561","Hefels Cafe & Catering"
"http://linkedgeodata.org/triplify/node3713815558","Hans Nielsen Hauge Videregående Skole","http://linkedgeodata.org/triplify/node3316969561","Hefels Cafe & Catering"
"http://linkedgeodata.org/triplify/way25910226","Berufliche Schulen am Schützenpark","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/way102665662","Volkshochschule Kiel","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/way61982603","Käthe-Kollwitz-Schule","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/way25923197","Humboldtschule","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/node282645701","Regionales Berufsbildungszentrum Soziales, Ernährung und Bau der Landeshauptstadt Kiel","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/node3321933336","Ballett in Kiel","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/node386159654","Muhliusschule","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/node1827276540","Verkehrsübungsplatz Prüne","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/node3380031981","Musikschule Hummel","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/node990272692","Ludwig-Richter-Schule","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/way292420432","North Vista Primary School","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way32728299","成康中学","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way182869122","North Vista Secondary School","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way32696453","榜鹅小学","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way292420434","Palm View Primary School","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way32728272","成康小学","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way32696131","Nan Chiau High School","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way32728299","Seng Kang Secondary School","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way182869122","North Vista Secondary School","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way32696453","Punggol Primary School","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way182869122","德新中学","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way292420432","远景小学","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way32696131","南侨中学","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/way32728272","Seng Kang Primary School","http://linkedgeodata.org/triplify/node369128554","Kopi"
"http://linkedgeodata.org/triplify/node3267191041","Ballettschule Grabbe","http://linkedgeodata.org/triplify/node3317217395","Kleine Kaffeerösterei"
"http://linkedgeodata.org/triplify/way172687656","Aegidii-Ludgeri-Schule","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/way97754109","Annette-von-Droste-Hülshoff-Gymnasium","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/way136389300","Bischöfliches Mädchengymnasium Marienschule","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/way121760996","Gesamtschule Münster Mitte","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/way96611697","Gymnasium Paulinum","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/way125230455","Johannisschule","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/way142321934","Johann-Conrad-Schlaun-Gymnasium","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/way193773076","Adolph-Kolping-Berufskolleg","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/node1361503705","Segelschule Overschmidt","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/node659548675","Montessori-Schule","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/node2145206556","Origenes","http://linkedgeodata.org/triplify/node612986658","Die Bohne"
"http://linkedgeodata.org/triplify/node1746135737","Abendgymnasium - Gutenbergschule","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/node3495061781","Ravensberger Schule","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/node704015582","Bildungszentrum Franziskus Hospital","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/node3495061780","Opticus Schule","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/node1746121750","Bosseschule","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/node1746200418","Max-Planck-Gymnasium","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/node2012122848","Abendgymnasium jetzt Gutenbergstr. 19","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/node1758938656","Städt. Gem. Grundschule - Bültmannshofschule","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/node1746200278","Gertrud-Bäumer-Schule","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/way114392238","Klosterschule","http://linkedgeodata.org/triplify/node1286204964","Röstwerkstadt"
"http://linkedgeodata.org/triplify/way230544902","Karmeliterschule","http://linkedgeodata.org/triplify/node1333407149","Starbucks"
"http://linkedgeodata.org/triplify/way230544904","Weißfrauenschule","http://linkedgeodata.org/triplify/node1333407149","Starbucks"
"http://linkedgeodata.org/triplify/way166971206","Liebfrauenschule","http://linkedgeodata.org/triplify/node1333407149","Starbucks"
"http://linkedgeodata.org/triplify/node1508457351","Eloquia","http://linkedgeodata.org/triplify/node1333407149","Starbucks"
"http://linkedgeodata.org/triplify/node573366913","Anna-Schmidt-Schule","http://linkedgeodata.org/triplify/node1333407149","Starbucks"
"http://linkedgeodata.org/triplify/node1786148421","Gemeinnütziger Schulverein Hierse e.V.","http://linkedgeodata.org/triplify/node1333407149","Starbucks"
"http://linkedgeodata.org/triplify/node2026987569","Pädagogische Hochschule Vorarlberg","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/node2026987831","Gymnasium Schillerstraße","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/way353306258","Institut St. Josef","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/way129850507","HAK-Feldkirch","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/way340988513","Volksschule Feldkirch Levis","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/way25211866","Pädagogisches Förderzentrum","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/way31903034","Musikschule Feldkirch","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/way124420057","Polytechnische Schule","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/way350973379","Hauptschule Levis","http://linkedgeodata.org/triplify/node3458278724","Tchibo"
"http://linkedgeodata.org/triplify/node1715310438","1ο Λύκειο Λάρισας","http://linkedgeodata.org/triplify/node3461498430","Barδον"
"http://linkedgeodata.org/triplify/way169257035","30ό Δημοτικό & 7ο Δημοτικό σχολείο","http://linkedgeodata.org/triplify/node3461498430","Barδον"
"http://linkedgeodata.org/triplify/node1494106541","1o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498430","Barδον"
"http://linkedgeodata.org/triplify/node1692070906","36ο Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498430","Barδον"
"http://linkedgeodata.org/triplify/node1494106477","45o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498430","Barδον"
"http://linkedgeodata.org/triplify/node1715312016","1ο-15ο Γυμνάσιο Λάρισας","http://linkedgeodata.org/triplify/node3461498430","Barδον"
"http://linkedgeodata.org/triplify/node1692070910","3o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498430","Barδον"
"http://linkedgeodata.org/triplify/node1494109867","5ο Γυμνάσιο Λάρισας","http://linkedgeodata.org/triplify/node3461498430","Barδον"
"http://linkedgeodata.org/triplify/node1715310438","1ο Λύκειο Λάρισας","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/node2376765734","Sophiadis School of Languages","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/node1494106541","1o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/node1692070906","36ο Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/node1494106477","45o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/node1692070910","3o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/node1494109867","5ο Γυμνάσιο Λάρισας","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/way169257035","30ό Δημοτικό & 7ο Δημοτικό σχολείο","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/node1715312016","1ο-15ο Γυμνάσιο Λάρισας","http://linkedgeodata.org/triplify/node3461498432","Jaxx"
"http://linkedgeodata.org/triplify/node1715310438","1ο Λύκειο Λάρισας","http://linkedgeodata.org/triplify/node3461498434","Sherlock"
"http://linkedgeodata.org/triplify/way169257035","30ό Δημοτικό & 7ο Δημοτικό σχολείο","http://linkedgeodata.org/triplify/node3461498434","Sherlock"
"http://linkedgeodata.org/triplify/node1494106541","1o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498434","Sherlock"
"http://linkedgeodata.org/triplify/node1692070906","36ο Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498434","Sherlock"
"http://linkedgeodata.org/triplify/node1494106477","45o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498434","Sherlock"
"http://linkedgeodata.org/triplify/node1715312016","1ο-15ο Γυμνάσιο Λάρισας","http://linkedgeodata.org/triplify/node3461498434","Sherlock"
"http://linkedgeodata.org/triplify/node1692070910","3o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498434","Sherlock"
"http://linkedgeodata.org/triplify/node1494109867","5ο Γυμνάσιο Λάρισας","http://linkedgeodata.org/triplify/node3461498434","Sherlock"
"http://linkedgeodata.org/triplify/node1715310438","1ο Λύκειο Λάρισας","http://linkedgeodata.org/triplify/node3461498435","Vintage"
"http://linkedgeodata.org/triplify/way169257035","30ό Δημοτικό & 7ο Δημοτικό σχολείο","http://linkedgeodata.org/triplify/node3461498435","Vintage"
"http://linkedgeodata.org/triplify/node1494106541","1o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498435","Vintage"
"http://linkedgeodata.org/triplify/node1692070906","36ο Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498435","Vintage"
"http://linkedgeodata.org/triplify/node1494106477","45o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498435","Vintage"
"http://linkedgeodata.org/triplify/node1715312016","1ο-15ο Γυμνάσιο Λάρισας","http://linkedgeodata.org/triplify/node3461498435","Vintage"
"http://linkedgeodata.org/triplify/node1692070910","3o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498435","Vintage"
"http://linkedgeodata.org/triplify/node1494109867","5ο Γυμνάσιο Λάρισας","http://linkedgeodata.org/triplify/node3461498435","Vintage"
"http://linkedgeodata.org/triplify/node1715310438","1ο Λύκειο Λάρισας","http://linkedgeodata.org/triplify/node3461498437","tessera"
"http://linkedgeodata.org/triplify/way169257035","30ό Δημοτικό & 7ο Δημοτικό σχολείο","http://linkedgeodata.org/triplify/node3461498437","tessera"
"http://linkedgeodata.org/triplify/node1494106541","1o Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498437","tessera"
"http://linkedgeodata.org/triplify/node1692070906","36ο Δημοτικό Σχολείο","http://linkedgeodata.org/triplify/node3461498437","tessera"
